-97.263	77.337	-98.814	83.900
-98.814	83.900	-98.798	83.888
-98.814	83.900	-99.132	82.963
-98.814	83.900	-97.350	85.704
-98.814	83.900	-99.320	81.405
-90.386	66.292	-97.263	77.337
-97.263	77.337	-96.741	77.975
-97.263	77.337	-99.615	78.174
-97.263	77.337	-95.337	78.982
-97.263	77.337	-99.536	77.197
-83.338	59.662	-90.386	66.292
-90.386	66.292	-90.732	66.229
-90.386	66.292	-90.297	68.818
-90.386	66.292	-89.234	68.084
-90.386	66.292	-94.274	65.101
-81.044	55.961	-83.338	59.662
-83.338	59.662	-84.257	56.781
-83.338	59.662	-83.818	54.436
-83.338	59.662	-90.116	59.602
-83.338	59.662	-84.720	70.177
-83.338	59.662	-91.272	73.785
-83.338	59.662	-95.851	67.941
-83.338	59.662	-87.101	65.746
-83.338	59.662	-80.253	61.835
-83.338	59.662	-74.346	57.256
-83.338	59.662	-76.715	55.494
-83.338	59.662	-71.346	59.081
-83.338	59.662	-75.486	68.093
-83.338	59.662	-81.672	64.660
-83.338	59.662	-86.587	69.976
-83.338	59.662	-83.464	59.779
-83.338	59.662	-82.329	61.922
-83.338	59.662	-73.731	61.724
-83.338	59.662	-84.835	59.509
-79.769	53.318	-81.044	55.961
-81.044	55.961	-81.330	56.013
-81.044	55.961	-85.485	55.726
-81.044	55.961	-80.819	56.021
-81.044	55.961	-83.169	56.136
-76.849	48.262	-79.769	53.318
-79.769	53.318	-79.864	53.561
-79.769	53.318	-79.566	53.499
-79.769	53.318	-77.572	54.121
-79.769	53.318	-81.338	52.924
-72.215	50.933	-76.849	48.262
-76.849	48.262	-76.925	48.121
-76.849	48.262	-76.983	48.139
-76.849	48.262	-76.032	49.337
-76.849	48.262	-77.668	48.043
-60.055	40.039	-72.215	50.933
-72.215	50.933	-72.198	50.904
-72.215	50.933	-72.641	50.991
-72.215	50.933	-72.990	52.598
-72.215	50.933	-72.471	48.436
-55.842	47.460	-54.139	48.248
-54.139	48.248	-42.010	49.601
-54.139	48.248	-50.978	49.084
-54.139	48.248	-50.851	48.065
-54.139	48.248	-54.094	62.439
-54.139	48.248	-57.050	68.697
-54.139	48.248	-54.211	48.234
-54.139	48.248	-54.446	48.659
-54.139	48.248	-52.427	47.302
-54.139	48.248	-55.909	49.173
-60.055	40.039	-55.842	47.460
-55.842	47.460	-56.016	47.514
-55.842	47.460	-55.779	48.005
-55.842	47.460	-53.853	46.725
-55.842	47.460	-59.373	48.900
-63.463	31.059	-60.055	40.039
-60.055	40.039	-60.158	40.244
-60.055	40.039	-59.681	42.044
-60.055	40.039	-59.491	39.855
-60.055	40.039	-63.499	40.753
-65.163	24.968	-63.463	31.059
-63.463	31.059	-63.381	30.979
-63.463	31.059	-64.091	28.953
-63.463	31.059	-61.510	30.680
-63.463	31.059	-63.817	31.103
-51.155	15.408	-65.163	24.968
-65.163	24.968	-62.622	28.073
-65.163	24.968	-61.310	28.276
-65.163	24.968	-61.425	31.090
-65.163	24.968	-63.802	33.120
-65.163	24.968	-65.792	26.137
-65.163	24.968	-61.775	22.468
-65.163	24.968	-62.867	21.140
-65.163	24.968	-65.341	14.948
-65.163	24.968	-68.564	20.785
-65.163	24.968	-69.918	10.933
-65.163	24.968	-65.099	24.929
-65.163	24.968	-64.676	24.214
-65.163	24.968	-60.889	24.702
-65.163	24.968	-68.184	25.453
-44.529	6.848	-51.155	15.408
-51.155	15.408	-48.466	23.237
-51.155	15.408	-51.451	40.122
-51.155	15.408	-66.250	25.214
-51.155	15.408	-52.121	10.570
-51.155	15.408	-56.178	13.841
-51.155	15.408	-51.717	10.953
-51.155	15.408	-51.117	15.400
-51.155	15.408	-51.860	16.135
-51.155	15.408	-48.325	16.073
-51.155	15.408	-54.874	13.897
-39.104	11.995	-36.870	13.394
-36.870	13.394	-35.988	13.635
-38.155	8.669	-39.104	11.995
-39.104	11.995	-39.102	11.954
-39.104	11.995	-38.834	11.656
-39.104	11.995	-38.159	10.653
-39.104	11.995	-39.341	12.157
-44.529	6.848	-38.155	8.669
-38.155	8.669	-38.063	8.771
-38.155	8.669	-38.195	9.063
-38.155	8.669	-37.907	8.647
-38.155	8.669	-40.190	9.681
-37.026	5.603	-44.529	6.848
-44.529	6.848	-44.618	6.691
-44.529	6.848	-44.105	7.527
-44.529	6.848	-42.641	11.104
-44.529	6.848	-46.165	5.283
-34.115	3.990	-37.026	5.603
-37.026	5.603	-37.046	5.534
-37.026	5.603	-36.864	5.769
-37.026	5.603	-36.293	7.374
-37.026	5.603	-38.468	3.337
-26.923	-0.184	-34.115	3.990
-34.115	3.990	-34.184	4.014
-34.115	3.990	-34.132	4.046
-34.115	3.990	-33.734	4.890
-34.115	3.990	-34.676	3.381
-28.232	9.943	-26.923	-0.184
-26.923	-0.184	-27.060	-0.310
-26.923	-0.184	-27.190	-0.030
-26.923	-0.184	-29.339	4.113
-26.923	-0.184	-28.266	-3.290
-18.739	17.637	-22.702	19.303
-23.679	13.044	-18.739	17.637
-28.232	9.943	-23.679	13.044
-23.679	13.044	-23.761	13.165
-23.679	13.044	-23.886	13.146
-23.679	13.044	-22.277	12.302
-23.679	13.044	-24.937	14.733
-21.264	4.917	-28.232	9.943
-28.232	9.943	-28.435	9.846
-28.232	9.943	-27.975	10.717
-28.232	9.943	-22.778	9.139
-28.232	9.943	-28.477	9.988
-14.653	3.150	-21.264	4.917
-21.264	4.917	-21.450	2.978
-21.264	4.917	-22.294	8.429
-21.264	4.917	-28.269	10.569
-21.264	4.917	-27.731	4.961
-21.264	4.917	-31.706	-1.194
-21.264	4.917	-33.095	1.841
-21.264	4.917	-29.541	5.948
-21.264	4.917	-21.235	4.787
-21.264	4.917	-20.804	6.616
-21.264	4.917	-21.181	4.412
-21.264	4.917	-20.022	7.264
-14.176	-4.502	-14.653	3.150
-6.426	-5.826	-14.176	-4.502
-14.176	-4.502	-15.121	-4.710
-14.176	-4.502	-12.877	-2.629
-14.176	-4.502	-15.501	-2.410
-14.176	-4.502	-14.106	-4.516
-14.176	-4.502	-14.726	3.251
0.000	0.000	-6.426	-5.826
-6.426	-5.826	-5.328	-7.963
-6.426	-5.826	-9.749	0.947
-6.426	-5.826	-6.687	-6.904
-6.426	-5.826	-6.391	-5.853
-6.426	-5.826	-14.974	-15.680
-6.426	-5.826	-19.946	-10.131
-6.426	-5.826	-16.122	-3.716
-6.426	-5.826	0.924	-10.371
-6.426	-5.826	5.520	-4.530
-6.426	-5.826	-3.735	-3.549
-6.426	-5.826	-0.775	-1.476
-6.426	-5.826	-3.842	0.901
-6.426	-5.826	-8.127	0.605
-6.426	-5.826	-8.430	-3.768
-6.426	-5.826	-13.052	0.506
-6.426	-5.826	-16.003	-3.740
-6.426	-5.826	-7.921	1.990
-6.426	-5.826	-8.276	-1.600
POLYLINE BLACK
28.849	0.570
28.749	0.270
28.949	0.870
29.149	1.070
29.549	0.970
29.649	0.770
29.049	0.370
30.049	-0.130
POLYLINE BLACK
27.949	0.570
28.449	0.570
POLYLINE BLACK
28.149	0.870
28.649	1.070
POLYLINE BLACK
27.849	0.970
27.849	0.670
27.549	0.170
27.849	0.070
28.249	0.270
POLYLINE BLACK
26.449	0.970
27.149	0.970
POLYLINE BLACK
26.949	0.870
26.949	0.370
26.849	0.170
POLYLINE BLACK
25.549	0.470
25.849	0.470
26.349	0.370
POLYLINE BLACK
25.549	0.470
25.249	-0.030
25.249	0.270
25.749	1.070
25.949	0.570
25.949	-0.030
POLYLINE BLACK
23.649	0.770
23.449	0.170
23.449	-0.130
23.549	-0.330
24.049	0.170
24.249	-0.230
24.449	-0.030
24.749	0.870
POLYLINE BLACK
22.049	0.170
21.849	-0.330
POLYLINE BLACK
21.849	0.170
21.849	0.170
22.049	0.670
22.749	0.970
22.849	0.770
22.249	0.270
22.849	-0.230
POLYLINE BLACK
20.649	-0.030
21.249	0.170
21.549	0.170
POLYLINE BLACK
20.549	-0.030
20.449	-0.230
20.549	0.170
20.949	0.570
21.049	0.170
21.049	-0.330
POLYLINE BLACK
19.749	0.370
20.049	0.370
20.249	0.470
POLYLINE BLACK
19.749	0.770
20.449	0.970
POLYLINE BLACK
19.749	0.870
19.549	0.170
19.549	-0.330
19.949	-0.230
POLYLINE BLACK
18.949	0.970
18.549	0.270
18.549	-0.030
18.749	-0.230
19.249	-0.230
POLYLINE BLACK
18.249	1.370
17.649	1.070
17.049	0.170
17.049	-0.030
17.649	-0.330
18.049	-0.230
POLYLINE BLACK
20.849	3.270
20.749	2.770
20.849	2.570
21.449	2.470
21.649	2.670
21.549	2.870
21.549	3.270
21.349	3.370
20.949	3.370
20.749	3.170
POLYLINE BLACK
19.249	3.870
20.049	3.870
21.449	4.370
POLYLINE BLACK
20.149	3.970
19.949	2.870
POLYLINE BLACK
16.549	3.870
16.849	3.870
17.349	4.270
17.849	4.470
18.549	4.970
17.949	3.470
POLYLINE BLACK
14.849	0.670
15.049	1.270
17.149	3.570
18.049	4.470
POLYLINE BLACK
-1.251	-7.730
-0.851	-7.530
-0.351	-7.530
0.249	-7.430
1.049	-7.430
2.149	-7.830
2.449	-7.830
2.649	-7.930
2.649	-7.430
2.449	-6.630
2.449	-5.430
2.949	-4.030
3.649	-3.330
4.349	-3.030
5.149	-3.330
5.449	-2.830
8.749	0.170
8.849	0.470
POLYLINE BLACK
-18.151	-22.630
-18.351	-22.530
-18.451	-22.230
-18.351	-21.930
-18.351	-21.430
-17.751	-19.930
-17.351	-19.230
-16.651	-18.530
-14.451	-17.330
-13.451	-17.130
-12.951	-17.130
-12.251	-17.430
-12.151	-16.730
-12.151	-16.430
-11.851	-15.730
-10.751	-14.530
-10.451	-14.430
-9.951	-14.030
-9.051	-13.630
-8.151	-13.530
-7.751	-13.730
-5.851	-11.830
-4.951	-11.330
-3.451	-11.030
-2.751	-11.330
-2.651	-10.930
-2.551	-10.330
-2.351	-9.130
-1.351	-7.830
-0.951	-7.530
POLYLINE BLACK
16.249	-18.130
15.949	-18.630
POLYLINE BLACK
14.249	-19.930
14.849	-20.130
15.149	-20.130
POLYLINE BLACK
14.449	-19.430
14.849	-19.330
15.049	-19.230
POLYLINE BLACK
14.449	-19.630
13.849	-20.430
13.849	-20.630
14.249	-20.630
14.749	-20.730
15.049	-20.630
POLYLINE BLACK
12.649	-19.530
13.249	-19.730
14.149	-19.430
POLYLINE BLACK
13.449	-19.730
13.149	-20.730
POLYLINE BLACK
11.849	-20.330
11.749	-20.830
11.949	-21.030
12.349	-20.730
12.349	-19.730
POLYLINE BLACK
10.849	-20.230
10.749	-20.730
10.849	-20.930
11.249	-20.630
11.049	-19.830
10.749	-19.830
10.449	-20.330
POLYLINE BLACK
9.649	-19.730
10.249	-19.130
10.449	-19.230
10.449	-19.530
10.149	-20.030
9.549	-20.330
9.949	-20.430
10.549	-21.330
POLYLINE BLACK
9.449	-19.830
9.449	-20.330
9.349	-20.930
POLYLINE BLACK
7.049	-19.430
7.949	-19.130
POLYLINE BLACK
6.849	-19.930
7.549	-19.830
POLYLINE BLACK
6.749	-19.530
6.949	-19.330
7.149	-19.330
POLYLINE BLACK
6.849	-19.630
6.649	-20.430
6.549	-20.630
7.049	-20.530
7.449	-20.530
POLYLINE BLACK
5.249	-19.430
5.749	-19.630
6.249	-20.330
6.249	-20.630
5.849	-20.730
4.949	-20.630
POLYLINE BLACK
5.449	-19.830
5.449	-20.230
5.349	-20.530
POLYLINE BLACK
3.949	-20.230
4.449	-20.130
4.649	-20.130
POLYLINE BLACK
4.149	-20.430
4.149	-20.630
3.949	-20.830
4.149	-19.930
4.549	-19.230
4.749	-19.130
4.749	-20.330
4.849	-20.930
POLYLINE BLACK
2.949	-19.830
2.649	-20.730
2.849	-20.430
2.949	-19.430
3.049	-19.230
3.549	-19.530
3.549	-19.830
3.049	-20.130
3.749	-21.030
POLYLINE BLACK
1.349	-19.530
1.849	-19.430
2.349	-19.430
2.649	-19.530
POLYLINE BLACK
2.149	-19.430
1.949	-20.830
POLYLINE BLACK
0.749	-19.230
0.749	-19.730
0.849	-19.930
POLYLINE BLACK
-1.951	-19.830
-1.151	-20.730
-1.151	-19.530
-1.051	-19.330
POLYLINE BLACK
-1.951	-19.730
-2.151	-20.530
-2.151	-20.930
POLYLINE BLACK
-2.751	-19.930
-2.851	-20.530
POLYLINE BLACK
-4.051	-20.330
-3.351	-20.130
POLYLINE BLACK
-3.751	-19.830
-3.951	-20.730
-4.051	-21.030
-4.051	-20.530
-3.751	-19.730
-3.551	-19.530
-3.051	-20.630
POLYLINE BLACK
-5.751	-20.130
-5.951	-20.630
-5.551	-19.630
-5.351	-20.030
-5.351	-20.630
-5.151	-20.630
-4.851	-19.730
-4.651	-20.130
-4.651	-20.730
POLYLINE BLACK
5.449	-16.930
5.249	-17.830
5.349	-17.230
5.549	-16.830
5.749	-16.830
6.549	-17.330
6.649	-16.830
6.649	-15.830
POLYLINE BLACK
4.549	-16.630
4.049	-17.130
4.049	-17.830
4.349	-17.830
4.749	-17.230
4.549	-16.630
4.349	-16.530
4.049	-16.730
3.849	-17.130
POLYLINE BLACK
1.049	-17.530
1.549	-17.430
POLYLINE BLACK
1.249	-16.830
1.749	-16.730
POLYLINE BLACK
1.049	-16.930
1.049	-17.230
0.949	-17.730
1.249	-18.030
1.749	-18.030
POLYLINE BLACK
0.349	-16.630
-0.451	-17.230
0.249	-17.330
0.549	-17.730
0.149	-18.130
-0.451	-18.130
POLYLINE BLACK
-1.551	-17.530
-1.651	-17.930
-1.551	-17.730
-1.651	-17.430
-1.451	-16.830
-1.251	-16.530
-0.951	-16.730
-0.851	-17.230
-1.251	-17.630
-0.751	-18.230
POLYLINE BLACK
-2.551	-17.530
-2.051	-17.330
POLYLINE BLACK
-2.451	-16.930
-1.751	-16.630
POLYLINE BLACK
-2.351	-16.930
-2.351	-17.230
-2.551	-17.430
-2.551	-17.630
-2.751	-17.930
-2.751	-18.130
-2.351	-18.230
-2.051	-18.130
POLYLINE BLACK
-3.551	-17.330
-3.451	-17.930
-3.351	-18.230
-3.251	-17.530
-2.951	-16.530
POLYLINE BLACK
-4.951	-18.030
-4.151	-17.630
POLYLINE BLACK
-4.651	-18.030
-4.951	-18.530
-4.151	-16.930
-4.151	-17.830
-3.951	-18.730
POLYLINE BLACK
-6.151	-17.630
-6.351	-18.630
-6.251	-17.930
-5.951	-17.130
-5.451	-16.630
-5.251	-16.630
-5.051	-16.930
-5.051	-17.230
-6.051	-18.230
-5.651	-18.930
POLYLINE BLACK
-7.851	-17.530
-7.551	-17.530
-6.151	-16.630
-5.851	-16.330
POLYLINE BLACK
-6.851	-17.030
-6.951	-18.130
-7.051	-18.630
-7.051	-18.830
POLYLINE BLACK
5.099	1.220
4.799	-0.280
5.099	-0.580
7.049	0.020
POLYLINE BLACK
3.899	0.770
3.599	-1.180
3.449	-2.080
3.749	-2.080
4.049	-1.780
5.099	-1.330
5.699	-1.030
POLYLINE BLACK
6.899	1.220
3.899	-1.330
POLYLINE BLACK
5.249	-36.880
5.849	-37.030
POLYLINE BLACK
5.099	-36.430
6.149	-36.280
POLYLINE BLACK
5.099	-36.430
4.799	-37.180
4.799	-37.630
5.549	-38.080
5.849	-37.930
POLYLINE BLACK
4.199	-37.030
4.199	-37.480
4.349	-37.780
POLYLINE BLACK
3.449	-36.730
3.449	-37.480
4.349	-36.580
POLYLINE BLACK
2.399	-37.180
2.399	-37.630
2.699	-37.930
2.999	-37.780
2.999	-37.030
2.549	-36.730
2.249	-36.880
POLYLINE BLACK
1.949	-36.430
1.799	-37.030
1.799	-37.480
POLYLINE BLACK
0.599	-37.180
1.049	-37.330
1.349	-37.180
POLYLINE BLACK
0.899	-36.430
0.599	-37.330
0.749	-37.780
POLYLINE BLACK
-0.001	-35.830
-0.451	-35.980
-1.051	-36.730
-1.201	-37.180
-1.051	-37.630
-0.601	-37.930
-0.151	-37.930
POLYLINE BLACK
-5.251	-37.330
-5.551	-38.230
-4.651	-37.330
-4.051	-38.080
-3.451	-36.130
POLYLINE BLACK
-6.901	-37.480
-6.901	-38.230
-6.601	-38.530
-6.151	-38.380
-6.001	-37.630
-6.151	-37.180
-6.451	-37.180
-6.901	-37.630
POLYLINE BLACK
-7.351	-37.030
-7.651	-38.230
-7.651	-38.530
POLYLINE BLACK
-9.601	-37.030
-9.001	-36.730
-8.251	-36.730
POLYLINE BLACK
-8.851	-37.030
-8.851	-37.780
-9.001	-38.080
POLYLINE BLACK
-10.201	-36.880
-10.801	-37.780
-10.051	-38.230
-9.751	-38.230
POLYLINE BLACK
-11.851	-37.480
-11.401	-37.480
POLYLINE BLACK
-11.851	-36.880
-11.101	-36.430
POLYLINE BLACK
-11.851	-36.880
-12.151	-38.230
-11.851	-38.380
-11.551	-38.230
POLYLINE BLACK
-13.801	-37.780
-13.201	-38.380
-13.201	-37.930
-13.051	-37.180
-13.051	-36.880
POLYLINE BLACK
-13.951	-37.330
-14.401	-38.680
POLYLINE BLACK
-15.751	-37.330
-15.151	-37.930
-15.151	-37.930
-14.701	-36.730
POLYLINE BLACK
-15.901	-37.630
-16.351	-38.830
POLYLINE BLACK
-17.401	-37.930
-17.701	-38.530
-17.401	-38.830
-16.951	-38.080
-16.951	-37.630
-17.401	-37.630
-17.701	-37.930
-17.701	-38.230
POLYLINE BLACK
-17.251	-35.980
-19.051	-37.780
-19.201	-38.530
-18.901	-38.830
-18.451	-38.830
POLYLINE BLACK
0.899	-33.130
0.749	-33.730
POLYLINE BLACK
2.849	-32.080
1.949	-32.530
2.699	-32.830
2.999	-33.280
2.849	-33.580
1.949	-33.580
POLYLINE BLACK
0.899	-32.980
0.899	-32.980
1.049	-32.680
1.049	-32.680
1.349	-33.430
1.049	-33.730
POLYLINE BLACK
-0.901	-32.980
-0.001	-33.580
0.149	-32.680
POLYLINE BLACK
-0.901	-33.130
-1.351	-33.880
POLYLINE BLACK
-1.501	-32.680
-2.101	-33.880
POLYLINE BLACK
-4.501	-33.730
-3.901	-33.130
-3.601	-32.980
-3.151	-33.730
-2.701	-32.530
POLYLINE BLACK
-7.051	-32.530
-6.451	-32.530
-6.001	-32.380
POLYLINE BLACK
-4.501	-32.380
-4.801	-33.880
POLYLINE BLACK
-7.201	-33.280
-6.601	-33.130
POLYLINE BLACK
-7.501	-33.280
-7.651	-33.880
-7.501	-33.280
-7.051	-32.530
POLYLINE BLACK
-8.551	-32.980
-8.851	-33.130
-9.001	-33.730
-8.851	-34.030
-8.551	-34.030
-8.251	-33.580
-8.251	-32.680
-8.701	-32.680
-9.001	-33.130
POLYLINE BLACK
-12.001	-33.730
-11.551	-33.430
-11.101	-33.430
